"Customer Name","order_date","Profit","cumulative_profit"
"Cyra Reiten","2017-10-06","7.6679999999999993","166.5405999999999262"
"Cyra Reiten","2017-10-06","7.6679999999999993","166.5405999999999262"
"Cyra Reiten","2017-10-06","115.1856","166.5405999999999262"
"Damala Kotsonis","2014-03-26","9.4283999999999963","26.29359999999999432"
"Damala Kotsonis","2014-03-26","2.878400000000001","26.29359999999999432"
"Damala Kotsonis","2014-03-26","2.878400000000001","26.29359999999999432"
"Damala Kotsonis","2014-03-26","0.83999999999999986","26.29359999999999432"
"Damala Kotsonis","2014-03-26","0.83999999999999986","26.29359999999999432"
"Damala Kotsonis","2014-03-26","9.4283999999999963","26.29359999999999432"
"Damala Kotsonis","2014-11-23","-35.5136","-44.73360000000000568"
"Damala Kotsonis","2014-11-23","-35.5136","-44.73360000000000568"
"Damala Kotsonis","2015-02-07","146.24049999999997","260.44819999999993532"
"Damala Kotsonis","2015-02-07","6.3504000000000005","260.44819999999993532"
"Damala Kotsonis","2015-02-07","6.3504000000000005","260.44819999999993532"
"Damala Kotsonis","2015-02-07","146.24049999999997","260.44819999999993532"
"Damala Kotsonis","2015-10-31","196.6132","693.02599999999992972"
"Damala Kotsonis","2015-10-31","7.08","693.02599999999992972"
"Damala Kotsonis","2015-10-31","9.3124999999999982","693.02599999999992972"
"Damala Kotsonis","2015-10-31","196.6132","693.02599999999992972"
"Damala Kotsonis","2015-10-31","9.3124999999999982","693.02599999999992972"
"Damala Kotsonis","2015-10-31","3.283199999999999","693.02599999999992972"
"Damala Kotsonis","2015-10-31","3.283199999999999","693.02599999999992972"
"Damala Kotsonis","2015-10-31","7.08","693.02599999999992972"
"Damala Kotsonis","2016-03-25","17.855999999999995","728.73799999999991972"
"Damala Kotsonis","2016-03-25","17.855999999999995","728.73799999999991972"
"Damala Kotsonis","2016-07-21","1.512","1126.46799999999987972"
"Damala Kotsonis","2016-07-21","197.35299999999998","1126.46799999999987972"
"Damala Kotsonis","2016-07-21","197.35299999999998","1126.46799999999987972"
"Damala Kotsonis","2016-07-21","1.512","1126.46799999999987972"
"Damala Kotsonis","2016-12-09","-29.323800000000006","1063.69599999999986772"
"Damala Kotsonis","2016-12-09","-2.0622","1063.69599999999986772"
"Damala Kotsonis","2016-12-09","-2.0622","1063.69599999999986772"
"Damala Kotsonis","2016-12-09","-29.323800000000006","1063.69599999999986772"
"Damala Kotsonis","2017-04-24","-5.7638","1075.00839999999984618"
"Damala Kotsonis","2017-04-24","12.409999999999989","1075.00839999999984618"
"Damala Kotsonis","2017-04-24","12.409999999999989","1075.00839999999984618"
"Damala Kotsonis","2017-04-24","-0.98999999999999977","1075.00839999999984618"
"Damala Kotsonis","2017-04-24","-0.98999999999999977","1075.00839999999984618"
"Damala Kotsonis","2017-04-24","-5.7638","1075.00839999999984618"
"Damala Kotsonis","2017-07-05","22.388800000000003","1119.78599999999985218"
"Damala Kotsonis","2017-07-05","22.388800000000003","1119.78599999999985218"
"Damala Kotsonis","2017-09-09","0.8382000000000005","1144.01279999999985318"
"Damala Kotsonis","2017-09-09","0.8382000000000005","1144.01279999999985318"
"Damala Kotsonis","2017-09-09","11.2752","1144.01279999999985318"
"Damala Kotsonis","2017-09-09","11.2752","1144.01279999999985318"
"Damala Kotsonis","2017-10-21","6.7449999999999983","1256.82759999999987578"
"Damala Kotsonis","2017-10-21","6.7449999999999983","1256.82759999999987578"
"Damala Kotsonis","2017-10-21","47.848000000000013","1256.82759999999987578"
"Damala Kotsonis","2017-10-21","1.8144","1256.82759999999987578"
"Damala Kotsonis","2017-10-21","1.8144","1256.82759999999987578"
"Damala Kotsonis","2017-10-21","47.848000000000013","1256.82759999999987578"
"Damala Kotsonis","2017-12-09","226.96439999999998","1762.24559999999983298"
"Damala Kotsonis","2017-12-09","19.523799999999998","1762.24559999999983298"
"Damala Kotsonis","2017-12-09","19.523799999999998","1762.24559999999983298"
"Damala Kotsonis","2017-12-09","6.2208000000000006","1762.24559999999983298"
"Damala Kotsonis","2017-12-09","6.2208000000000006","1762.24559999999983298"
"Damala Kotsonis","2017-12-09","226.96439999999998","1762.24559999999983298"
"Dan Campbell","2014-07-05","-44.155200000000022","-158.666400000000052"
"Dan Campbell","2014-07-05","-35.178000000000004","-158.666400000000052"
"Dan Campbell","2014-07-05","-35.178000000000004","-158.666400000000052"
"Dan Campbell","2014-07-05","-44.155200000000022","-158.666400000000052"
"Dan Campbell","2014-09-13","1.4742000000000002","-155.7180000000000516"
"Dan Campbell","2014-09-13","1.4742000000000002","-155.7180000000000516"
"Dan Campbell","2015-03-19","4.8924","-145.9332000000000516"
"Dan Campbell","2015-03-19","4.8924","-145.9332000000000516"
"Dan Campbell","2016-03-24","-241.17600000000002","-625.0204000000000888"
"Dan Campbell","2016-03-24","-241.17600000000002","-625.0204000000000888"
"Dan Campbell","2016-03-24","1.6324000000000014","-625.0204000000000888"
"Dan Campbell","2016-03-24","1.6324000000000014","-625.0204000000000888"
"Dan Campbell","2017-06-04","5.616","-613.7884000000000888"
"Dan Campbell","2017-06-04","5.616","-613.7884000000000888"
"Dan Campbell","2017-06-22","12.692699999999995","-588.4030000000000988"
"Dan Campbell","2017-06-22","12.692699999999995","-588.4030000000000988"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","30.605399999999946","-2714.61939999999932684"
"Dan Campbell","2017-08-13","0.47520000000000018","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","0","-2714.61939999999932684"
"Dan Campbell","2017-08-13","-1237.8461999999995","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","-1237.8461999999995","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","0","-2714.61939999999932684"
"Dan Campbell","2017-08-13","0.47520000000000018","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","47.660399999999967","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","30.605399999999946","-2714.61939999999932684"
"Dan Campbell","2017-08-13","4.7969999999999988","-2714.61939999999932684"
"Dan Campbell","2017-08-13","4.7969999999999988","-2714.61939999999932684"
"Dan Campbell","2017-08-13","9.1199999999999974","-2714.61939999999932684"
"Dan Campbell","2017-08-13","47.660399999999967","-2714.61939999999932684"
"Dan Campbell","2017-09-18","0.55799999999999894","-2719.45139999999932216"
"Dan Campbell","2017-09-18","-2.9739999999999966","-2719.45139999999932216"
"Dan Campbell","2017-09-18","-2.9739999999999966","-2719.45139999999932216"
"Dan Campbell","2017-09-18","0.55799999999999894","-2719.45139999999932216"
"Dan Campbell","2017-11-23","0.17439999999999944","-2718.40499999999932552"
"Dan Campbell","2017-11-23","0.17439999999999944","-2718.40499999999932552"
"Dan Campbell","2017-11-23","0.17439999999999944","-2718.40499999999932552"
"Dan Campbell","2017-11-23","0.17439999999999944","-2718.40499999999932552"
"Dan Campbell","2017-11-23","0.17439999999999944","-2718.40499999999932552"
"Dan Campbell","2017-11-23","0.17439999999999944","-2718.40499999999932552"
"Dan Lawera","2014-06-29","3.6854999999999958","7.3709999999999916"
"Dan Lawera","2014-06-29","3.6854999999999958","7.3709999999999916"
"Dan Lawera","2014-10-15","4.0383000000000013","15.4475999999999942"
"Dan Lawera","2014-10-15","4.0383000000000013","15.4475999999999942"
"Dan Lawera","2015-11-20","9.039","33.5255999999999942"
"Dan Lawera","2015-11-20","9.039","33.5255999999999942"
"Dan Lawera","2016-02-27","49.555199999999978","132.6359999999999502"
"Dan Lawera","2016-02-27","49.555199999999978","132.6359999999999502"
"Dan Lawera","2016-05-02","11.69100000000001","156.0179999999999702"
"Dan Lawera","2016-05-02","11.69100000000001","156.0179999999999702"
"Dan Lawera","2016-09-25","2.2908","657.5013999999998488"
"Dan Lawera","2016-09-25","4.4736000000000011","657.5013999999998488"
"Dan Lawera","2016-09-25","4.4736000000000011","657.5013999999998488"
"Dan Lawera","2016-09-25","60.391999999999939","657.5013999999998488"
"Dan Lawera","2016-09-25","60.391999999999939","657.5013999999998488"
"Dan Lawera","2016-09-25","161.9919","657.5013999999998488"
"Dan Lawera","2016-09-25","2.2908","657.5013999999998488"
"Dan Lawera","2016-09-25","5.1229999999999993","657.5013999999998488"
"Dan Lawera","2016-09-25","5.1229999999999993","657.5013999999998488"
"Dan Lawera","2016-09-25","1.6703999999999999","657.5013999999998488"
"Dan Lawera","2016-09-25","14.8","657.5013999999998488"
"Dan Lawera","2016-09-25","14.8","657.5013999999998488"
"Dan Lawera","2016-09-25","161.9919","657.5013999999998488"
"Dan Lawera","2016-09-25","1.6703999999999999","657.5013999999998488"
"Dan Lawera","2017-01-19","2.0999999999999996","661.7013999999998480"
"Dan Lawera","2017-01-19","2.0999999999999996","661.7013999999998480"
"Dan Lawera","2017-09-21","-8.6057999999999986","644.4897999999998508"
"Dan Lawera","2017-09-21","-8.6057999999999986","644.4897999999998508"
"Dan Reichenbach","2015-09-25","395.96040000000005","791.92080000000010"
"Dan Reichenbach","2015-09-25","395.96040000000005","791.92080000000010"
"Dan Reichenbach","2015-11-28","4.0439999999999969","857.2824000000000354"
"Dan Reichenbach","2015-11-28","-19.562399999999997","857.2824000000000354"
"Dan Reichenbach","2015-11-28","-19.562399999999997","857.2824000000000354"
"Dan Reichenbach","2015-11-28","56.691599999999966","857.2824000000000354"
"Dan Reichenbach","2015-11-28","56.691599999999966","857.2824000000000354"
"Dan Reichenbach","2015-11-28","-8.4923999999999982","857.2824000000000354"
"Dan Reichenbach","2015-11-28","-8.4923999999999982","857.2824000000000354"
"Dan Reichenbach","2015-11-28","4.0439999999999969","857.2824000000000354"
"Dan Reichenbach","2016-03-24","25.198000000000008","907.6784000000000514"
"Dan Reichenbach","2016-03-24","25.198000000000008","907.6784000000000514"
"Dan Reichenbach","2016-07-14","5.133","917.9444000000000514"
"Dan Reichenbach","2016-07-14","5.133","917.9444000000000514"
"Dan Reichenbach","2016-08-26","8.25","1109.4094000000000254"
"Dan Reichenbach","2016-08-26","87.482499999999987","1109.4094000000000254"
"Dan Reichenbach","2016-08-26","8.25","1109.4094000000000254"
"Dan Reichenbach","2016-08-26","87.482499999999987","1109.4094000000000254"
"Dan Reichenbach","2017-06-26","-13.677599999999998","1091.4178000000000310"
"Dan Reichenbach","2017-06-26","4.6818000000000008","1091.4178000000000310"
"Dan Reichenbach","2017-06-26","-13.677599999999998","1091.4178000000000310"
"Dan Reichenbach","2017-06-26","4.6818000000000008","1091.4178000000000310"
"Dan Reichenbach","2017-06-29","8.5543999999999976","1495.0009999999999698"
"Dan Reichenbach","2017-06-29","185.25779999999997","1495.0009999999999698"
"Dan Reichenbach","2017-06-29","185.25779999999997","1495.0009999999999698"
"Dan Reichenbach","2017-06-29","7.9794000000000018","1495.0009999999999698"
"Dan Reichenbach","2017-06-29","7.9794000000000018","1495.0009999999999698"
"Dan Reichenbach","2017-06-29","8.5543999999999976","1495.0009999999999698"
"Dan Reichenbach","2017-08-27","8.2359999999999989","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","96.576","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","56.977199999999996","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","56.977199999999996","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","8.2359999999999989","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","17.744999999999962","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","294.54879999999991","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","294.54879999999991","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","17.744999999999962","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","99.23","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","99.23","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","329.994","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","329.994","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","23.027999999999992","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","23.027999999999992","3347.6709999999996876"
"Dan Reichenbach","2017-08-27","96.576","3347.6709999999996876"
"Dan Reichenbach","2017-12-27","3.6431999999999998","3283.7225999999996872"
"Dan Reichenbach","2017-12-27","3.6431999999999998","3283.7225999999996872"
"Dan Reichenbach","2017-12-27","-35.6174","3283.7225999999996872"
"Dan Reichenbach","2017-12-27","-35.6174","3283.7225999999996872"
"Dana Kaydos","2015-03-08","189.40460000000002","1193.44059999999988"
"Dana Kaydos","2015-03-08","189.40460000000002","1193.44059999999988"
"Dana Kaydos","2015-03-08","223.28549999999993","1193.44059999999988"
"Dana Kaydos","2015-03-08","223.28549999999993","1193.44059999999988"
"Dana Kaydos","2015-03-08","97.45859999999999","1193.44059999999988"
"Dana Kaydos","2015-03-08","97.45859999999999","1193.44059999999988"
"Dana Kaydos","2015-03-08","82.0776","1193.44059999999988"
"Dana Kaydos","2015-03-08","82.0776","1193.44059999999988"
"Dana Kaydos","2015-03-08","4.494","1193.44059999999988"
"Dana Kaydos","2015-03-08","4.494","1193.44059999999988"
"Dana Kaydos","2015-09-25","12.874400000000001","1219.189399999999882"
"Dana Kaydos","2015-09-25","12.874400000000001","1219.189399999999882"
"Dana Kaydos","2017-08-12","92.236799999999988","1761.638399999999776"
"Dana Kaydos","2017-08-12","92.236799999999988","1761.638399999999776"
"Dana Kaydos","2017-08-12","89.996999999999986","1761.638399999999776"
"Dana Kaydos","2017-08-12","89.996999999999986","1761.638399999999776"
"Dana Kaydos","2017-08-12","12.246500000000005","1761.638399999999776"
"Dana Kaydos","2017-08-12","37.763999999999996","1761.638399999999776"
"Dana Kaydos","2017-08-12","37.763999999999996","1761.638399999999776"
"Dana Kaydos","2017-08-12","27.295199999999973","1761.638399999999776"
"Dana Kaydos","2017-08-12","27.295199999999973","1761.638399999999776"
"Dana Kaydos","2017-08-12","12.246500000000005","1761.638399999999776"
"Dana Kaydos","2017-08-12","11.684999999999999","1761.638399999999776"
"Dana Kaydos","2017-08-12","11.684999999999999","1761.638399999999776"
"Dana Kaydos","2017-08-27","1.8144","1765.267199999999776"
"Dana Kaydos","2017-08-27","1.8144","1765.267199999999776"
"Dana Kaydos","2017-11-15","55.016000000000012","1875.299199999999800"
"Dana Kaydos","2017-11-15","0","1875.299199999999800"
"Dana Kaydos","2017-11-15","0","1875.299199999999800"
"Dana Kaydos","2017-11-15","55.016000000000012","1875.299199999999800"
"Daniel Byrd","2014-10-24","3.6288","7.2576"
"Daniel Byrd","2014-10-24","3.6288","7.2576"
"Daniel Byrd","2016-04-01","3.0976000000000004","13.4528000000000008"
"Daniel Byrd","2016-04-01","3.0976000000000004","13.4528000000000008"
"Daniel Byrd","2016-09-09","-12.0064","-10.5599999999999992"
"Daniel Byrd","2016-09-09","-12.0064","-10.5599999999999992"
"Daniel Byrd","2016-10-03","102.95279999999988","300.9139999999997456"
"Daniel Byrd","2016-10-03","2.9568","300.9139999999997456"
"Daniel Byrd","2016-10-03","3.8519999999999994","300.9139999999997456"
"Daniel Byrd","2016-10-03","3.8519999999999994","300.9139999999997456"
"Daniel Byrd","2016-10-03","2.9568","300.9139999999997456"
"Daniel Byrd","2016-10-03","45.975399999999993","300.9139999999997456"
"Daniel Byrd","2016-10-03","45.975399999999993","300.9139999999997456"
"Daniel Byrd","2016-10-03","102.95279999999988","300.9139999999997456"
"Daniel Byrd","2017-03-31","188.1404","728.4347999999997556"
"Daniel Byrd","2017-03-31","188.1404","728.4347999999997556"
"Daniel Byrd","2017-03-31","25.620000000000005","728.4347999999997556"
"Daniel Byrd","2017-03-31","25.620000000000005","728.4347999999997556"
"Daniel Byrd","2017-09-11","84.943599999999989","898.3219999999997336"
"Daniel Byrd","2017-09-11","84.943599999999989","898.3219999999997336"
"Daniel Byrd","2017-12-02","-33.483999999999995","831.3539999999997436"
"Daniel Byrd","2017-12-02","-33.483999999999995","831.3539999999997436"
"Daniel Byrd","2017-12-09","15.697800000000004","862.7495999999997516"
"Daniel Byrd","2017-12-09","15.697800000000004","862.7495999999997516"
"Daniel Lacy","2014-09-09","-571.9956","-1143.9912"
"Daniel Lacy","2014-09-09","-571.9956","-1143.9912"
"Daniel Lacy","2014-11-01","82.2906","-650.0832000000001032"
"Daniel Lacy","2014-11-01","154.84259999999995","-650.0832000000001032"
"Daniel Lacy","2014-11-01","9.8207999999999984","-650.0832000000001032"
"Daniel Lacy","2014-11-01","9.8207999999999984","-650.0832000000001032"
"Daniel Lacy","2014-11-01","82.2906","-650.0832000000001032"
"Daniel Lacy","2014-11-01","154.84259999999995","-650.0832000000001032"
"Daniel Lacy","2015-05-08","11.156400000000005","-372.1272000000000532"
"Daniel Lacy","2015-05-08","105.83160000000002","-372.1272000000000532"
"Daniel Lacy","2015-05-08","105.83160000000002","-372.1272000000000532"
"Daniel Lacy","2015-05-08","21.99","-372.1272000000000532"
"Daniel Lacy","2015-05-08","21.99","-372.1272000000000532"
"Daniel Lacy","2015-05-08","11.156400000000005","-372.1272000000000532"
"Daniel Lacy","2015-09-22","53.196","-265.7352000000000532"
"Daniel Lacy","2015-09-22","53.196","-265.7352000000000532"
"Daniel Lacy","2015-10-12","5.6519999999999992","-41.3184000000000308"
"Daniel Lacy","2015-10-12","71.269200000000012","-41.3184000000000308"
"Daniel Lacy","2015-10-12","35.2872","-41.3184000000000308"
"Daniel Lacy","2015-10-12","35.2872","-41.3184000000000308"
"Daniel Lacy","2015-10-12","5.6519999999999992","-41.3184000000000308"
"Daniel Lacy","2015-10-12","71.269200000000012","-41.3184000000000308"
"Daniel Lacy","2017-11-03","3.8519999999999994","8.4263999999999680"
"Daniel Lacy","2017-11-03","6.8724","8.4263999999999680"
"Daniel Lacy","2017-11-03","3.8519999999999994","8.4263999999999680"
"Daniel Lacy","2017-11-03","14.148","8.4263999999999680"
"Daniel Lacy","2017-11-03","6.8724","8.4263999999999680"
"Daniel Lacy","2017-11-03","14.148","8.4263999999999680"
"Daniel Raglin","2014-03-28","22.678200000000018","45.356400000000036"
"Daniel Raglin","2014-03-28","22.678200000000018","45.356400000000036"
"Daniel Raglin","2015-03-30","-110.02320000000003","-174.690000000000024"
"Daniel Raglin","2015-03-30","-110.02320000000003","-174.690000000000024"
"Daniel Raglin","2015-09-01","15.185000000000002","645.019199999999680"
"Daniel Raglin","2015-09-01","51.57","645.019199999999680"
"Daniel Raglin","2015-09-01","27.3592","645.019199999999680"
"Daniel Raglin","2015-09-01","315.74039999999985","645.019199999999680"
"Daniel Raglin","2015-09-01","27.3592","645.019199999999680"
"Daniel Raglin","2015-09-01","315.74039999999985","645.019199999999680"
"Daniel Raglin","2015-09-01","51.57","645.019199999999680"
"Daniel Raglin","2015-09-01","15.185000000000002","645.019199999999680"
"Daniel Raglin","2015-12-27","-3.168","638.683199999999680"
"Daniel Raglin","2015-12-27","-3.168","638.683199999999680"
"Daniel Raglin","2016-10-04","2591.9568","5919.642799999999664"
"Daniel Raglin","2016-10-04","34.538999999999994","5919.642799999999664"
"Daniel Raglin","2016-10-04","13.983999999999998","5919.642799999999664"
"Daniel Raglin","2016-10-04","34.538999999999994","5919.642799999999664"
"Daniel Raglin","2016-10-04","2591.9568","5919.642799999999664"
"Daniel Raglin","2016-10-04","13.983999999999998","5919.642799999999664"
"Daniel Raglin","2016-11-29","-302.72","5314.202799999999664"
"Daniel Raglin","2016-11-29","-302.72","5314.202799999999664"
"Daniel Raglin","2017-08-11","219.6546","5753.511999999999664"
"Daniel Raglin","2017-08-11","219.6546","5753.511999999999664"
"Daniel Raglin","2017-11-10","-7.6799999999999962","5738.1519999999996716"
"Daniel Raglin","2017-11-10","-7.6799999999999962","5738.1519999999996716"
"Dario Medina","2014-09-30","59.655599999999993","119.311199999999986"
"Dario Medina","2014-09-30","59.655599999999993","119.311199999999986"
"Dario Medina","2014-12-09","-1.2588000000000008","116.7935999999999844"
"Dario Medina","2014-12-09","-1.2588000000000008","116.7935999999999844"
"Dario Medina","2015-04-10","4.3307999999999982","125.4551999999999808"
"Dario Medina","2015-04-10","4.3307999999999982","125.4551999999999808"
"Dario Medina","2015-09-21","31.091200000000015","202.7118000000000084"
"Dario Medina","2015-09-21","31.091200000000015","202.7118000000000084"
"Dario Medina","2015-09-21","7.5370999999999988","202.7118000000000084"
"Dario Medina","2015-09-21","7.5370999999999988","202.7118000000000084"
"Dario Medina","2016-03-21","0.504","200.8805999999999890"
"Dario Medina","2016-03-21","-1.4196000000000097","200.8805999999999890"
"Dario Medina","2016-03-21","-1.4196000000000097","200.8805999999999890"
"Dario Medina","2016-03-21","0.504","200.8805999999999890"
"Dario Medina","2016-09-29","1.1807999999999983","203.2421999999999856"
"Dario Medina","2016-09-29","1.1807999999999983","203.2421999999999856"
"Dario Medina","2017-09-07","7.1372000000000035","217.5165999999999926"
"Dario Medina","2017-09-07","7.1372000000000035","217.5165999999999926"
"Darren Budd","2014-11-12","12.700800000000001","35.56999999999998348"
"Darren Budd","2014-11-12","12.700800000000001","35.56999999999998348"
"Darren Budd","2014-11-12","-3.123000000000002","35.56999999999998348"
"Darren Budd","2014-11-12","0.33399999999999974","35.56999999999998348"
"Darren Budd","2014-11-12","-3.123000000000002","35.56999999999998348"
"Darren Budd","2014-11-12","20.8719","35.56999999999998348"
"Darren Budd","2014-11-12","20.8719","35.56999999999998348"
"Darren Budd","2014-11-12","0.33399999999999974","35.56999999999998348"
"Darren Budd","2014-11-12","-12.998700000000007","35.56999999999998348"
"Darren Budd","2014-11-12","-12.998700000000007","35.56999999999998348"
"Darren Budd","2015-12-14","11.558699999999998","126.87379999999999008"
"Darren Budd","2015-12-14","10.258800000000008","126.87379999999999008"
"Darren Budd","2015-12-14","20.723999999999997","126.87379999999999008"
"Darren Budd","2015-12-14","10.258800000000008","126.87379999999999008"
"Darren Budd","2015-12-14","20.723999999999997","126.87379999999999008"
"Darren Budd","2015-12-14","3.1104000000000003","126.87379999999999008"
"Darren Budd","2015-12-14","3.1104000000000003","126.87379999999999008"
"Darren Budd","2015-12-14","11.558699999999998","126.87379999999999008"
"Darren Budd","2016-07-24","31.015599999999978","188.90499999999994608"
"Darren Budd","2016-07-24","31.015599999999978","188.90499999999994608"
"Darren Budd","2016-12-25","173.3292","295.46179999999980608"
"Darren Budd","2016-12-25","-120.05080000000007","295.46179999999980608"
"Darren Budd","2016-12-25","-120.05080000000007","295.46179999999980608"
"Darren Budd","2016-12-25","173.3292","295.46179999999980608"
"Darren Budd","2017-05-03","45.80639999999994","426.00579999999969008"
"Darren Budd","2017-05-03","19.465600000000002","426.00579999999969008"
"Darren Budd","2017-05-03","19.465600000000002","426.00579999999969008"
"Darren Budd","2017-05-03","45.80639999999994","426.00579999999969008"
"Darren Koutras","2014-11-24","-8.0774999999999864","-16.1549999999999728"
"Darren Koutras","2014-11-24","-8.0774999999999864","-16.1549999999999728"
"Darren Koutras","2015-08-02","-188.7","-393.5549999999999728"
"Darren Koutras","2015-08-02","-188.7","-393.5549999999999728"
"Darren Koutras","2015-12-07","70.980000000000018","-169.0073999999999268"
"Darren Koutras","2015-12-07","70.980000000000018","-169.0073999999999268"
"Darren Koutras","2015-12-07","41.293800000000005","-169.0073999999999268"
"Darren Koutras","2015-12-07","41.293800000000005","-169.0073999999999268"
"Darren Koutras","2017-05-05","11.58","-122.6873999999999268"
"Darren Koutras","2017-05-05","11.58","-122.6873999999999268"
"Darren Koutras","2017-05-05","11.58","-122.6873999999999268"
"Darren Koutras","2017-05-05","11.58","-122.6873999999999268"
"Darren Koutras","2017-12-23","19.084800000000005","-191.5475999999999342"
"Darren Koutras","2017-12-23","1.0730999999999993","-191.5475999999999342"
"Darren Koutras","2017-12-23","-54.588000000000008","-191.5475999999999342"
"Darren Koutras","2017-12-23","1.0730999999999993","-191.5475999999999342"
"Darren Koutras","2017-12-23","-54.588000000000008","-191.5475999999999342"
"Darren Koutras","2017-12-23","19.084800000000005","-191.5475999999999342"
"Darren Powers","2014-01-03","5.5511999999999979","11.1023999999999958"
"Darren Powers","2014-01-03","5.5511999999999979","11.1023999999999958"
"Darren Powers","2014-11-12","25.596799999999998","48.4755999999999918"
"Darren Powers","2014-11-12","25.596799999999998","48.4755999999999918"
"Darren Powers","2014-11-12","-6.9102","48.4755999999999918"
"Darren Powers","2014-11-12","-6.9102","48.4755999999999918"
"Darren Powers","2015-04-18","2.9568","195.1813999999999578"
"Darren Powers","2015-04-18","2.9568","195.1813999999999578"
"Darren Powers","2015-04-18","17.9634","195.1813999999999578"
"Darren Powers","2015-04-18","17.9634","195.1813999999999578"
"Darren Powers","2015-04-18","17.098099999999988","195.1813999999999578"
"Darren Powers","2015-04-18","35.334599999999995","195.1813999999999578"
"Darren Powers","2015-04-18","35.334599999999995","195.1813999999999578"
"Darren Powers","2015-04-18","17.098099999999988","195.1813999999999578"
"Darren Powers","2015-11-24","180.76590000000002","569.9431999999999978"
"Darren Powers","2015-11-24","180.76590000000002","569.9431999999999978"
"Darren Powers","2015-11-24","6.615","569.9431999999999978"
"Darren Powers","2015-11-24","6.615","569.9431999999999978"
"Darren Powers","2016-05-15","-5.176","559.5911999999999978"
"Darren Powers","2016-05-15","-5.176","559.5911999999999978"
"Darren Powers","2016-11-14","3.9144000000000005","579.7180000000000006"
"Darren Powers","2016-11-14","3.9144000000000005","579.7180000000000006"
"Darren Powers","2016-11-14","6.1490000000000009","579.7180000000000006"
"Darren Powers","2016-11-14","6.1490000000000009","579.7180000000000006"
"Darren Powers","2017-03-04","32.4684","644.6548000000000006"
"Darren Powers","2017-03-04","32.4684","644.6548000000000006"
"Darren Powers","2017-05-14","7.7449999999999983","570.6007999999999372"
"Darren Powers","2017-05-14","1.764","570.6007999999999372"
"Darren Powers","2017-05-14","7.7449999999999983","570.6007999999999372"
"Darren Powers","2017-05-14","1.764","570.6007999999999372"
"Darren Powers","2017-05-14","-46.53600000000003","570.6007999999999372"
"Darren Powers","2017-05-14","-46.53600000000003","570.6007999999999372"
"Darren Powers","2017-08-26","-43.847999999999985","482.9047999999999672"
"Darren Powers","2017-08-26","-43.847999999999985","482.9047999999999672"
"Darrin Martin","2014-09-14","31.491599999999995","3486.5571999999999758"
"Darrin Martin","2014-09-14","31.491599999999995","3486.5571999999999758"
"Darrin Martin","2014-09-14","31.491599999999995","3486.5571999999999758"
"Darrin Martin","2014-09-14","31.491599999999995","3486.5571999999999758"
"Darrin Martin","2014-09-14","31.491599999999995","3486.5571999999999758"
"Darrin Martin","2014-09-14","31.491599999999995","3486.5571999999999758"
"Darrin Martin","2014-09-14","31.491599999999995","3486.5571999999999758"
